trial,chromosome,n_val,spearman_rho,best_n_estimators,pruned
7,22,16664,0.10240789379334812,286,false
8,2,62104,0.11843948431802756,875,false
8,3,43116,0.12097474381583083,698,false
8,4,41448,0.1305487657464942,707,false
8,5,41200,0.12403055957409716,738,false
8,6,45488,0.12115210031314311,366,false
8,7,36816,0.12783808134747418,672,false
8,8,32904,0.11392044780846951,422,false
8,9,29048,0.12577984757059435,581,false
8,X,11156,0.10358050989689568,1352,false
8,Y,1000,0.1748302027691084,607,false
8,10,31808,0.12469372138721109,438,false
8,11,36908,0.10071847115874615,496,false
8,12,39700,0.12336859719887347,356,false
8,13,22392,0.10668587389829064,565,false
8,14,25976,0.09886898765507994,489,false
8,15,27880,0.11666334841694474,328,false
8,16,27972,0.10177566408779194,739,false
8,17,35444,0.12494922805086604,442,false
8,18,18180,0.12074571574332987,233,false
8,19,33552,0.08713077785642437,490,false
8,20,21792,0.11728346300906266,291,false
8,21,11324,0.1036697254952504,258,false
8,22,16664,0.09335956806795535,433,false
9,2,62104,0.11871370334282788,228,false
9,3,43116,0.11634392414485317,703,false
9,4,41448,0.12828447363209275,252,false
9,5,41200,0.12339335315658846,362,false
9,6,45488,0.1196872215465989,226,false
9,7,36816,0.1270395939121815,269,false
9,8,32904,0.11194154322068672,168,false
9,9,29048,0.12373729711961534,182,false
9,X,11156,0.10239438547293601,464,false
9,Y,1000,0.17622361437140202,221,false
9,10,31808,0.12064896459739079,165,false
9,11,36908,0.09979282934005446,241,false
9,12,39700,0.12172687617442471,189,false
9,13,22392,0.10673155494032172,183,false
9,14,25976,0.09814416829380553,222,false
9,15,27880,0.11578416515634114,168,false
9,16,27972,0.10044021213089838,272,false
9,17,35444,0.12477711977918109,239,false
9,18,18180,0.11654112167222565,108,false
9,19,33552,0.08568422034970212,205,false
9,20,21792,0.11485800597824679,185,false
9,21,11324,0.09959425224425834,115,false
9,22,16664,0.09296700882393459,234,false
10,2,62104,0.125182978527756,66,false
10,3,43116,0.11973148337010361,90,false
10,4,41448,0.13326909483687163,62,false
10,5,41200,0.12960187757825192,51,false
10,6,45488,0.1229926929487793,35,false
